,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Sharpe Ratio,Total Return,CAGR,Max Drawdown,Error,Final Capital
875,52,0.3500000000000001,15,25,100,0.978713018174289,23.01080445576574,0.27713107497236633,-0.4629734136134332,,227040.68615833286
876,52,0.3500000000000001,20,12,50,0.8599102716912996,12.641791175345617,0.22275426471298698,-0.4056029257290141,,130619.00806535443
877,52,0.3500000000000001,20,12,100,0.9300697464706374,16.36319253329825,0.24566519021208721,-0.371675654969002,,167363.69962713722
878,52,0.3500000000000001,20,25,50,0.8777054215448354,13.648959347597044,0.2294757260235214,-0.3798854046449628,,140262.55896886287
879,52,0.3500000000000001,20,25,100,0.9423184004164328,16.940480624263046,0.24880462837251027,-0.36234210830945374,,172928.17577225098
880,52,0.3500000000000001,25,12,50,0.8864934176149987,12.23721286750834,0.21992449643020917,-0.34198125338811813,,127752.21671246161
881,52,0.3500000000000001,25,12,100,0.892576010209484,12.110992757525626,0.21902531740576947,-0.3320208944565211,,126766.65315973145
882,52,0.3500000000000001,25,25,50,0.8945660082759974,12.807301859868407,0.22388963237958226,-0.3290246839303381,,133254.14020846723
883,52,0.3500000000000001,25,25,100,0.8981976190210986,12.204769765432543,0.21969413328162402,-0.32381251656394516,,127673.35775911198
884,52,0.3500000000000001,30,12,50,0.8269662050550673,8.686135545476004,0.1909504611231554,-0.3364428639943219,,92530.97412364278
885,52,0.3500000000000001,30,12,100,0.8323906273581455,8.620236151111415,0.19032492189503647,-0.3068294586920974,,91966.80840896886
886,52,0.3500000000000001,30,25,50,0.8480761231150076,9.53692620424224,0.19869197892514423,-0.32333425332398363,,100658.51766888096
887,52,0.3500000000000001,30,25,100,0.8389277196649404,8.731121422449226,0.1913752300218663,-0.298968889424946,,93026.84106766016
888,52,0.3500000000000001,35,12,50,0.7810302506634683,6.630745141297819,0.16928923316161693,-0.31814373186731365,,72906.73102731911
889,52,0.3500000000000001,35,12,100,0.7684345092781758,6.135237825607487,0.16326303075803117,-0.3054658589248764,,68438.6922889229
890,52,0.3500000000000001,35,25,50,0.8091294380965681,7.432541369538236,0.1783148288869243,-0.30388176941760225,,80567.36453933034
891,52,0.3500000000000001,35,25,100,0.7754174308108625,6.236304576766104,0.16452287706491786,-0.2882414174782797,,69408.08902835069
892,52,0.3500000000000001,40,12,50,0.7034254450169372,4.623937881971024,0.14214903374529309,-0.30460764511800764,,53771.52266860386
893,52,0.3500000000000001,40,12,100,0.737546584098968,5.010842633591707,0.14801221926629915,-0.2975224699385,,57550.51591878412
894,52,0.3500000000000001,40,25,50,0.7151195440919369,4.832950454362361,0.14536106041258567,-0.310179365303159,,55769.93099213696
895,52,0.3500000000000001,40,25,100,0.7528455395718908,5.228212074098613,0.15115510853611247,-0.27735761011565646,,59631.70889100385
896,52,0.40000000000000013,5,12,50,0.8917406969659984,29.952131283777227,0.3023354638015543,-0.6829091786470186,,292219.53633094433
897,52,0.40000000000000013,5,12,100,0.9868477300208242,47.48273464126028,0.3480997143904059,-0.6297952263807439,,457726.22592715867
898,52,0.40000000000000013,5,25,50,0.907823723292955,32.23234969759113,0.3094793249762533,-0.6628565826392769,,313747.11262315325
899,52,0.40000000000000013,5,25,100,1.0057818803942986,51.51572968887759,0.3564153304627371,-0.6028713152020501,,495801.7927446662
900,52,0.40000000000000013,10,12,50,0.9260892719650019,23.981749192664658,0.28103329634029484,-0.5720686247852319,,237904.3351953347
901,52,0.40000000000000013,10,12,100,1.073456531227014,44.03736515591362,0.3404734715754758,-0.5242377207937349,,430989.846542896
902,52,0.40000000000000013,10,25,50,0.9500862255274378,26.49390339488399,0.2905147672414745,-0.5648676749833208,,261827.8951821848
903,52,0.40000000000000013,10,25,100,1.0778071059054148,44.10280968203861,0.3406232778431466,-0.5056884395082399,,431616.12488253776
904,52,0.40000000000000013,15,12,50,0.9024198197929856,17.009192823933592,0.24917207164607658,-0.4799961559417829,,169264.0682398408
905,52,0.40000000000000013,15,12,100,0.9825843449085229,23.43383500119768,0.2788488128633362,-0.4502396331560985,,231040.7664337664
906,52,0.40000000000000013,15,25,50,0.9304367975739025,19.028582070140025,0.25943108227965817,-0.47400472812425154,,188243.82166434926
907,52,0.40000000000000013,15,25,100,0.9820489081763428,23.005945290725002,0.2771111822844876,-0.4323337806476924,,226994.73900287464
908,52,0.40000000000000013,20,12,50,0.8569876881752938,12.304297908121484,0.22039918731483077,-0.3908983376846488,,127387.5382952247
