,Momentum_Window,Min_Momentum,Top_N,MA_Fast,MA_Slow,Rebalance,Sharpe Ratio,Total Return,Max Drawdown,Error,CAGR,Final Capital
122,12,0.3,5,12,50,M,0.771926815872706,6.7823143796782945,-0.4475827676400546,,0.2078274838908536,76870.592360813
123,12,0.3,5,12,50,Y,0.9258040916080571,12.67226072246113,-0.4795528421261921,,0.27211537221272875,135049.1292656453
124,12,0.3,5,12,50,6M,0.771926815872706,6.7823143796782945,-0.4475827676400546,,0.2078274838908536,76870.592360813
125,12,0.3,5,12,100,W,0.7497968040787998,5.154965611403721,-0.42466010856747727,,0.18203147345956516,60990.13446015123
126,12,0.3,5,12,100,Q,0.6190179170562029,3.523532256993108,-0.48728338374319,,0.14900202174214616,44681.644456090435
127,12,0.3,5,12,100,M,0.6520085108976194,4.077719735282855,-0.47799552313267735,,0.16128725016059087,50155.68696538817
128,12,0.3,5,12,100,Y,0.9244743301768712,12.702141459304126,-0.478448088432701,,0.27237096940564287,135344.27924664537
129,12,0.3,5,12,100,6M,0.6520085108976194,4.077719735282855,-0.47799552313267735,,0.16128725016059087,50155.68696538817
130,12,0.3,5,25,50,W,0.7874117123998372,6.281486465856047,-0.4706135583774712,,0.20045643127704693,72152.93580187023
131,12,0.3,5,25,50,Q,0.7322496896341631,5.787005191352629,-0.4480191335995663,,0.19271248710665168,67039.32583057077
132,12,0.3,5,25,50,M,0.7628789599861971,6.500251832510719,-0.3863232419786818,,0.20373105920120405,74084.49120558471
133,12,0.3,5,25,50,Y,0.8500949611505012,9.530740954930582,-0.46500132016744944,,0.24191678812385997,104018.45205812035
134,12,0.3,5,25,50,6M,0.7628789599861971,6.500251832510719,-0.3863232419786818,,0.20373105920120405,74084.49120558471
135,12,0.3,5,25,100,W,0.7411843941263195,4.879413603770497,-0.4322785892894318,,0.17705972652764657,58259.66364075666
136,12,0.3,5,25,100,Q,0.6298946385669063,3.609238553186147,-0.505949252159117,,0.15098838173613416,45528.21700970174
137,12,0.3,5,25,100,M,0.7172926482824425,5.202885624280468,-0.4164975526044088,,0.18287538959177607,61269.62610633081
138,12,0.3,5,25,100,Y,0.7872904889767149,7.061409875957474,-0.47849934985216896,,0.2117502173445578,79627.38617272046
139,12,0.3,5,25,100,6M,0.7172926482824425,5.202885624280468,-0.4164975526044088,,0.18287538959177607,61269.62610633081
140,12,0.3,10,12,50,W,0.7401254160431717,3.1384693352008344,-0.35033880766088327,,0.1396332414471102,40765.225593840965
141,12,0.3,10,12,50,Q,0.5537395851805961,2.1379803349568727,-0.5156221031028378,,0.1109757605067303,31070.566547820374
